0.0901324213671605	0.0910496017880132	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.0902953694011688	0.281833454842465	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.40044326033671	0.155958260754739	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.0711036381558104	0.574769372978128	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.503793903593041	0.415410087055306	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.307309940032745	0.676255280288509	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.808854662959556	0.305311868229164	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.0418147910107339	0.895887101971036	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.573484568986492	0.878323440646399	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.271428446406184	0.975955682916463	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
